Function ID,X1,X2,X3,X4,X5,X6,X7,X8,Y
3,0.64550283517931806,0.39714293957977032,0.91977133770321984,,,,,,-0.1138685147886398
3,0.74691194516551773,0.28419630922573408,0.22629985488752541,,,,,,-0.1314606086413605
3,0.17047699396968061,0.69703240068613403,0.14916943370830010,,,,,,-0.0941895609105739
4,0.89698105435597175,0.72562797034822435,0.17540430890241140,0.70169436937174956,,,,,-22.108287785435817
4,0.88935639571997971,0.49958785537696487,0.53926885776434297,0.50878343906335333,,,,,-14.60139663195316
4,0.25094624275233413,0.03369313054735350,0.14538002473552131,0.49493242056497838,,,,,-11.699932463834424
4,0.34696206091432402,0.00625040024491780,0.76056360643689547,0.61302355723430768,,,,,-16.053765110568296
4,0.12487118122070950,0.12977019306510670,0.38440048300130331,0.28707610106061271,,,,,-10.069633426012889
4,0.80130270734874276,0.50023109371566254,0.70664455995620934,0.19510284101191611,,,,,-15.487082537755288
4,0.24770826189948070,0.06044542732198970,0.04218634513719770,0.44132425054403152,,,,,-12.681684976815648
4,0.74670224209480252,0.75709150443065010,0.36935305955379172,0.20656628103766381,,,,,-16.02639976898352
4,0.40066502719442287,0.07257425107127330,0.88676825384477975,0.24384228978922701,,,,,-17.049234647535723
4,0.62607059619440153,0.58675125925984395,0.43880578217074462,0.77885769379049252,,,,,-12.741765988316184
5,0.19144708445712810,0.03819337135150800,0.60741781087206692,0.41458413697588192,,,,,64.443439863301
5,0.75865294924302595,0.53651773807163372,0.65600038172554942,0.36034155302921750,,,,,18.301379598572655
5,0.43834987265310871,0.80433970482227957,0.21024526639869950,0.15129481609432091,,,,,0.1129397953712203
5,0.70605083405943092,0.53419196115196332,0.26424334517189518,0.48208754903709378,,,,,4.210898128938665
5,0.83647799303512316,0.19360964686178000,0.66389269695851760,0.78564888288982881,,,,,258.3705254462536
5,0.68343224986769135,0.11866264178849070,0.82904590969673964,0.56757660593523118,,,,,78.43438888779464
5,0.55362147951682406,0.66734997873647450,0.32380581915508422,0.81486975372453041,,,,,57.57153693261287
5,0.35235626946595222,0.32224153197183131,0.11697936758857300,0.47311252155577083,,,,,109.5718755614928
5,0.15378570594381341,0.72938169041296075,0.42259843667848063,0.44307416564881652,,,,,8.847991759070865
5,0.46344226738528282,0.63002451014672900,0.10790645581865040,0.95764389867011301,,,,,233.22361017104996
6,0.72818610474601375,0.15469256962379821,0.73255166872398114,0.69399650906908883,0.05640131051825850,,,,-0.7142649478202404
6,0.24238434723790750,0.84409997234622980,0.57780909881824216,0.67902128428388053,0.50195288794634574,,,,-1.209955244676482
6,0.72952261009316843,0.74810620030039154,0.67977464089490225,0.35655227933895722,0.67105368345979410,,,,-1.6721999396105656
6,0.77062024172554500,0.11440374416322770,0.04677993185317830,0.64832428453957347,0.27354905268831298,,,,-1.536057708569483
6,0.61881229873415677,0.33180213718420820,0.18728786777392720,0.75623847401904087,0.32883479833659662,,,,-0.8292365522578721
6,0.78495809413211592,0.91068234910568879,0.70812010351270316,0.95922542895041463,0.00491149586440460,,,,-1.2470489267904978
6,0.14511078573766270,0.89668459773601483,0.89632223461252247,0.72627153667447764,0.23627199091209311,,,,-1.2337863805718483
6,0.94506906811866564,0.28845905059517563,0.97880576356019955,0.96165558699029940,0.59801593639097617,,,,-1.6943434420704928
6,0.12572015503019870,0.86272469215986514,0.02854433223105970,0.24660527193052811,0.75120624090443111,,,,-2.5711696316081234
6,0.75759435535442021,0.35583141491553000,0.01652289968556360,0.43420720498662713,0.11243304435825030,,,,-1.309116352823696
7,0.27262382203369318,0.32449536230872711,0.89710881030829248,0.83295115211030568,0.15406268539245471,0.79586362347220363,,,0.6044326958745716
7,0.54300257698477128,0.92469390369610660,0.34156745915809872,0.64648584911395590,0.71844032683421744,0.34313266372935902,,,0.5627530668655432
7,0.09083224802375330,0.66152938176824905,0.06593091063871050,0.25857700796058480,0.96345285135413439,0.64026539792559645,,,0.0075032366780494
7,0.11886697487294910,0.61505494016101581,0.90581638520832797,0.85530030357801790,0.41363142879453502,0.58523562784509742,,,0.0614243025035577
7,0.63021764118159496,0.83809689630612660,0.68001305164964965,0.73189509009266440,0.52673671451754056,0.34842921335800692,,,0.2730468012675986
7,0.76491917280466926,0.25588291701198063,0.60908422387645256,0.21807904189508071,0.32294276917341391,0.09579365511638070,,,0.0837465723201556
7,0.05789554197138520,0.49167221863901361,0.24742222374867481,0.21811843639837630,0.42042832954601572,0.73096984287012734,,,1.3649683044991991
7,0.19525188113467160,0.07922665059137420,0.55458046166855623,0.17056681968240581,0.01494417642929230,0.10703171010323370,,,0.092644954947936
7,0.64230298158274723,0.83687454682255580,0.02179269148586080,0.10148800953865350,0.68307082829951571,0.69241640034734797,,,0.0178695987224958
7,0.78994255422168014,0.19554500526335761,0.57562332610576694,0.07365918727355961,0.25904917433816232,0.05109986421364290,,,0.0335649360370371
8,0.60499445251461204,0.29221501955932722,0.90845274761914985,0.35550624198849118,0.20166871926850871,0.57533800528261503,0.31031095134170072,0.73428137699041574,7.398721101163707
8,0.17800695889982610,0.56622265399345806,0.99486184464988203,0.21032500605287410,0.32015265689945038,0.70790879173865440,0.63538448893340205,0.10713162660518050,7.005227361900734
8,0.00907697668072900,0.81162615250806380,0.52052035976420963,0.07568667521428250,0.26511182514985232,0.09165168939924970,0.59241514543400542,0.36732026219027930,8.45948161622808
8,0.50602816422639851,0.65373012301392408,0.36341077918506981,0.17798104853190561,0.09372830436573290,0.19742533058708681,0.75582690028007005,0.29247233865659072,8.284007811285548
8,0.35990926424958741,0.24907567901155131,0.49599717019624562,0.70921498057386301,0.11498719465194000,0.28920692081786492,0.55729515080231584,0.59388172625615487,8.606116791392116
8,0.77881834424110297,0.00341949948406460,0.33798312969549937,0.51952777817852835,0.82090699319534033,0.53724668907670381,0.55134709797099835,0.66003208630462851,8.541747923679363
8,0.90864932184074121,0.06224969981914240,0.23825954562267290,0.76660354500994088,0.13233596235427000,0.99024381437725839,0.68806782204679851,0.74249594112049755,7.327434575740624
8,0.58637144367720395,0.88073572583209658,0.74502075197992446,0.54603484892422882,0.00964887799174580,0.74899176329370287,0.23090706970022801,0.09791562279072460,7.299872046566419
8,0.76113732557045044,0.85467238997527295,0.38212433051263522,0.33735198337148531,0.68970832046765718,0.30985305212811393,0.63137968324810145,0.04195606945702320,7.957874742347002
8,0.98493320236844561,0.69950625751051687,0.99888549685583605,0.18014845647349020,0.58014314745907414,0.23108719071812631,0.49082693604016708,0.31368271990713270,5.5921933895401965
1,,,,,,,,,0.0
2,1.00000000000000000,,,,,,,,0.1354744006583223
3,1.00000000000000000,1.00000000000000000,0.83768799999999988,,,,,,-0.0832902434417903
4,0.53103900000000004,0.40192200000000000,,0.27611999999999992,,,,,-10.3066917612384
5,0.23292099999999991,0.84138900000000005,0.88335799999999987,0.87946800000000003,,,,,1091.315259681319
6,0.31202400000000002,,0.39398699999999992,1.00000000000000000,,,,,-1.021071953531923
7,,0.20768000000000000,1.00000000000000000,,0.32323499999999988,1.00000000000000000,,,0.5408239117650226
8,0.14066999999999991,0.10157600000000000,0.17598300000000000,,1.00000000000000000,0.40831899999999988,0.14533399999999991,,9.895121560684
1,0.63082199999999988,0.66233699999999995,,,,,,,0.0689718388458426
2,0.15426999999999991,0.34361999999999993,,,,,,,0.0829486238261616
3,0.80245699999999986,0.73618499999999987,0.51080199999999987,,,,,,-0.0199636395831967
4,0.37196699999999988,0.30850899999999992,0.27170499999999992,0.29949700000000001,,,,,-2.97407328216736
5,0.31724700000000000,0.63583000000000001,0.30132300000000001,0.52846000000000004,0.32074000000000003,,,,30.75975382458999
6,0.90012999999999987,0.90012999999999987,0.90012999999999987,0.90012999999999987,0.90012999999999987,0.90012999999999987,,,-0.8670466198835795
7,0.55198000000000003,0.11194999999999990,0.70616999999999985,0.45718999999999987,0.70445000000000002,0.45033000000000001,0.90561000000000003,,1.6487295659845926
8,0.96677000000000002,0.96677000000000002,0.96677000000000002,0.96677000000000002,0.96677000000000002,0.96677000000000002,0.96677000000000002,0.96677000000000002,9.995121560684
1,0.62535700000000005,0.70803700000000003,,,,,,,-7.91944345803e-05
2,0.69819900000000001,,,,,,,,0.5162705474888181
3,0.03928000000000000,,0.64954500000000004,,,,,,-0.159002486391765
4,,,,,,,,,-25.279100338845847
5,0.21668399999999990,0.82718700000000001,0.67057999999999995,0.89439000000000002,,,,,507.49129600916245
6,0.51776100000000003,,0.99999899999999997,0.99999899999999997,0.15644300000000000,,,,-1.0130360304640609
7,0.99999899999999997,,0.57806700000000000,0.27551100000000001,0.84817299999999995,0.80443699999999985,,,0.0032237237929237
8,,,0.99999899999999997,0.99999899999999997,0.99999899999999997,,0.99999899999999997,0.99999899999999997,5.398310399993401
1,0.59871500000000000,0.63137600000000005,,,,,,,0.1743504916129826
2,0.68457299999999988,0.99999899999999997,,,,,,,0.6660374017291446
3,0.96378799999999998,,,,,,,,-0.1775291522183447
4,0.26165300000000002,0.44442300000000001,0.29297800000000002,0.02257300000000000,,,,,-9.603066268201237
5,,0.99999899999999997,0.99999899999999997,0.99999899999999997,,,,,4440.480873479282
6,0.62761800000000001,0.16276099999999991,0.84326500000000004,0.68102499999999988,0.27862799999999988,,,,-0.8386722575657858
7,0.59917500000000001,0.04689000000000000,0.73919100000000004,0.46013900000000002,0.63841899999999985,0.34410600000000002,,,0.0933308595890418
8,,,0.07548199999999990,,,,,0.99999899999999997,9.2600834430279
1,0.59819299999999997,0.70091000000000003,,,,,,,-3.562113003181874e-05
2,0.20862200000000000,0.31549100000000002,,,,,,,0.008006271091480643
3,0.57332899999999998,,0.32047999999999999,,,,,,-0.1450272460673463
4,0.40657399999999999,0.22015799999999999,0.26844400000000002,0.24661100000000000,,,,,-4.600070958061497
5,,0.99999899999999997,0.99999899999999997,,,,,,1616.625747348229
6,0.78326899999999999,0.22778799999999999,0.99999899999999997,0.71622200000000003,0.55527000000000004,,,,-1.3680277460111967
7,0.55417499999999997,0.60464899999999999,0.12920000000000001,0.61110699999999996,0.48576599999999998,0.84038299999999999,,,0.15389104961899874
8,,0.80457400000000001,0.26661099999999999,0.13668600000000000,0.65643399999999996,0.35555100000000001,,0.67474800000000001,9.383638081835599
