Function ID,X1,X2,X3,X4,X5,X6,X7,X8,Y
4,0.2477082618994807,0.0604454273219897,0.0421863451371977,0.4413242505440315,,,,,-12.68168497681565
4,0.7467022420948025,0.7570915044306501,0.3693530595537917,0.2065662810376639,,,,,-16.02639976898352
4,0.400665027194423,0.0725742510712733,0.8867682538447798,0.2438422897892271,,,,,-17.049234647535723
4,0.6260705961944015,0.5867512592598441,0.4388057821707446,0.7788576937904925,,,,,-12.741765988316184
5,0.1914470844571281,0.038193371351508,0.6074178108720669,0.4145841369758819,,,,,64.443439863301
5,0.7586529492430261,0.5365177380716337,0.6560003817255494,0.3603415530292175,,,,,18.30137959857266
5,0.4383498726531087,0.8043397048222797,0.2102452663986996,0.1512948160943209,,,,,0.1129397953712203
5,0.7060508340594309,0.5341919611519633,0.2642433451718953,0.4820875490370939,,,,,4.210898128938665
5,0.8364779930351233,0.19360964686178,0.6638926969585176,0.7856488828898288,,,,,258.3705254462536
5,0.6834322498676915,0.1186626417884907,0.8290459096967396,0.5675766059352313,,,,,78.43438888779464
5,0.553621479516824,0.6673499787364745,0.3238058191550842,0.8148697537245304,,,,,57.57153693261287
5,0.3523562694659523,0.3222415319718313,0.1169793675885731,0.4731125215557709,,,,,109.5718755614928
5,0.1537857059438134,0.7293816904129607,0.4225984366784806,0.4430741656488165,,,,,8.847991759070865
5,0.4634422673852829,0.630024510146729,0.1079064558186504,0.957643898670113,,,,,233.22361017104996
6,0.7281861047460138,0.1546925696237983,0.7325516687239811,0.6939965090690888,0.0564013105182585,,,,-0.7142649478202404
6,0.2423843472379075,0.8440999723462298,0.5778090988182423,0.6790212842838805,0.5019528879463457,,,,-1.209955244676482
6,0.7295226100931684,0.7481062003003915,0.6797746408949024,0.3565522793389573,0.6710536834597941,,,,-1.6721999396105658
6,0.770620241725545,0.1144037441632277,0.0467799318531783,0.6483242845395736,0.2735490526883131,,,,-1.536057708569483
6,0.6188122987341569,0.3318021371842082,0.1872878677739272,0.756238474019041,0.3288347983365967,,,,-0.8292365522578722
6,0.7849580941321159,0.9106823491056888,0.7081201035127033,0.9592254289504146,0.0049114958644046,,,,-1.2470489267904978
6,0.1451107857376627,0.8966845977360148,0.8963222346125226,0.7262715366744776,0.2362719909120932,,,,-1.2337863805718483
6,0.9450690681186656,0.2884590505951757,0.9788057635601995,0.9616555869902994,0.5980159363909763,,,,-1.6943434420704928
6,0.1257201550301987,0.8627246921598651,0.0285443322310597,0.2466052719305281,0.7512062409044311,,,,-2.5711696316081234
6,0.7575943553544202,0.35583141491553,0.0165228996855636,0.4342072049866272,0.1124330443582503,,,,-1.309116352823696
7,0.2726238220336933,0.3244953623087271,0.8971088103082926,0.8329511521103058,0.1540626853924547,0.7958636234722036,,,0.6044326958745716
7,0.5430025769847714,0.9246939036961066,0.3415674591580987,0.6464858491139559,0.7184403268342174,0.343132663729359,,,0.5627530668655433
7,0.0908322480237533,0.661529381768249,0.0659309106387106,0.2585770079605848,0.9634528513541344,0.6402653979255966,,,0.0075032366780494
7,0.1188669748729491,0.6150549401610158,0.905816385208328,0.8553003035780179,0.413631428794535,0.5852356278450974,,,0.0614243025035577
7,0.6302176411815951,0.8380968963061266,0.6800130516496496,0.7318950900926644,0.5267367145175407,0.3484292133580069,,,0.2730468012675986
7,0.7649191728046694,0.2558829170119807,0.6090842238764527,0.2180790418950807,0.3229427691734139,0.0957936551163807,,,0.0837465723201556
7,0.0578955419713852,0.4916722186390136,0.2474222237486748,0.2181184363983763,0.4204283295460158,0.7309698428701273,,,1.3649683044991994
7,0.1952518811346716,0.0792266505913742,0.5545804616685562,0.1705668196824058,0.0149441764292923,0.1070317101032337,,,0.092644954947936
7,0.6423029815827472,0.8368745468225558,0.0217926914858608,0.1014880095386535,0.6830708282995157,0.6924164003473481,,,0.0178695987224958
7,0.7899425542216801,0.1955450052633577,0.5756233261057669,0.0736591872735596,0.2590491743381623,0.0510998642136429,,,0.0335649360370371
8,0.604994452514612,0.2922150195593272,0.9084527476191498,0.3555062419884913,0.2016687192685087,0.575338005282615,0.3103109513417007,0.7342813769904157,7.398721101163708
8,0.1780069588998261,0.5662226539934582,0.994861844649882,0.2103250060528741,0.3201526568994505,0.7079087917386544,0.635384488933402,0.1071316266051805,7.005227361900734
8,0.009076976680729,0.8116261525080638,0.5205203597642096,0.0756866752142825,0.2651118251498523,0.0916516893992498,0.5924151454340054,0.3673202621902793,8.45948161622808
8,0.5060281642263985,0.6537301230139242,0.3634107791850698,0.1779810485319057,0.0937283043657329,0.1974253305870869,0.7558269002800702,0.2924723386565908,8.284007811285548
8,0.3599092642495874,0.2490756790115513,0.4959971701962457,0.709214980573863,0.11498719465194,0.289206920817865,0.5572951508023158,0.593881726256155,8.606116791392116
8,0.7788183442411031,0.0034194994840646,0.3379831296954995,0.5195277781785284,0.8209069931953403,0.5372466890767038,0.5513470979709983,0.6600320863046285,8.541747923679363
8,0.9086493218407412,0.0622496998191424,0.2382595456226729,0.766603545009941,0.13233596235427,0.9902438143772584,0.6880678220467985,0.7424959411204977,7.327434575740623
8,0.586371443677204,0.8807357258320967,0.7450207519799246,0.5460348489242288,0.0096488779917458,0.748991763293703,0.230907069700228,0.0979156227907246,7.299872046566419
8,0.7611373255704504,0.854672389975273,0.3821243305126353,0.3373519833714853,0.6897083204676573,0.309853052128114,0.6313796832481015,0.0419560694570232,7.957874742347002
8,0.9849332023684456,0.699506257510517,0.998885496855836,0.1801484564734902,0.5801431474590741,0.2310871907181264,0.4908269360401672,0.3136827199071327,5.5921933895401965
1,0.0,0.0,,,,,,,2.308810742126141e-248
2,1.0,0.0,,,,,,,0.1354744006583224
3,1.0,1.0,0.837688,,,,,,-0.0832902434417903
4,0.531039,0.401922,0.0,0.27612,,,,,-10.3066917612384
5,0.232921,0.841389,0.883358,0.879468,,,,,1091.315259681319
6,0.312024,0.0,0.393987,1.0,0.0,,,,-1.021071953531923
7,0.0,0.20768,1.0,0.0,0.323235,1.0,,,0.5408239117650226
8,0.14067,0.101576,0.175983,0.0,1.0,0.408319,0.145334,0.0,9.895121560684
1,0.630822,0.662337,,,,,,,0.06897183884584268
2,0.15427,0.34362,,,,,,,0.08294862382616171
3,0.802457,0.736185,0.510802,,,,,,-0.01996363958319674
4,0.371967,0.308509,0.271705,0.299497,,,,,-2.97407328216736
5,0.317247,0.63583,0.301323,0.52846,0.32074,,,,30.75975382458999
6,0.90013,0.90013,0.90013,0.90013,0.90013,0.90013,,,-0.8670466198835796
7,0.55198,0.11195,0.70617,0.45719,0.70445,0.45033,0.90561,,1.6487295659845926
8,0.96677,0.96677,0.96677,0.96677,0.96677,0.96677,0.96677,0.96677,9.995121560684
